"model_instance","model","dataset","prompt_mode","engine","seed","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","energy_reduction_vs_no_cache_pct","idle_adjusted_energy_reduction_vs_no_cache_pct","hit_rate","reuse_successes","reused_prefix_tokens_total","wasted_compute_ratio","source_json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv","42","0.99653266575251","1.00693183157739","0.0466317840488573","2.11553585723013","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_42\samsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv_plus","42","0.934435360219241","0.865148460618496","-0.845575088848508","0.00270229136825317","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_42\samsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv","123","0.976184671389509","1.02166791202357","5.70008770927577","0.300719346833936","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_123\samsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv_plus","123","0.980103527740763","0.90044038209605","6.55005016856585","-0.414653461340309","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_123\samsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv","456","1.0473777258409","0.975559099310574","-0.470361339375657","-0.0887508622069692","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_456\samsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv_plus","456","0.927921599565691","0.869075438278199","4.1167536165138","1.46047870251241","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_456\samsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv","789","1.00626279305218","0.985305633666821","4.14414986546886","3.93625936341926","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_789\samsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv_plus","789","0.894862114387911","0.817014905860743","1.60598471651537","0.610557155466778","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_789\samsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv","999","1.01964818012461","0.979411616847206","1.2805856163548","4.97722870972667","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_999\samsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","samsum","semantic","shadow_kv_plus","999","0.930811338739594","0.819634582092401","6.53092273471553","-0.0234448199580331","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_999\samsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv","42","1.00520576147978","0.99364131533073","-1.51584505746994","-1.40273003024494","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_42\ultrachat\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv_plus","42","0.863557303485947","0.846292379315174","-7.39341119676238","-7.22027178799036","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_42\ultrachat\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv","123","0.9905690383364","1.02800833788952","-0.563591322540945","-1.71147384242594","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_123\ultrachat\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv_plus","123","0.862475416012999","0.844229450197608","-8.7595485520435","-7.24453345456524","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_123\ultrachat\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv","456","1.00995221351682","0.99085628087627","-4.63026171913103","-0.397109574359285","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_456\ultrachat\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv_plus","456","0.873178409269632","0.839977395259289","-6.40049616777694","-6.40694884510733","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_456\ultrachat\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv","789","0.926067109186315","1.01837682297377","0.50614709763544","-4.16701117728225","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_789\ultrachat\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv_plus","789","0.88248902320688","0.889150788912715","-4.92111587664654","-10.095912281018","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_789\ultrachat\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv","999","1.03697231310378","1.00193324297435","4.36654578249495","0.374942387002459","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_999\ultrachat\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","ultrachat","semantic","shadow_kv_plus","999","0.890286376392504","0.843522691111152","-5.90453823816999","-9.42076249288827","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_999\ultrachat\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv","42","0.999750162388301","0.996146835722072","-0.840723833030077","-0.164008379406675","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_42\xsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv_plus","42","0.863281489604111","0.835843930862829","-3.50344665888067","-1.81025524791478","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_42\xsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv","123","1.02965729338068","1.03793336803538","-0.143110119225236","-7.87208538884573","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_123\xsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv_plus","123","0.903143558990666","0.875734778513199","-0.128980909718735","-2.70472404882508","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_123\xsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv","456","0.944428921899629","1.06591741443147","-6.67041813790798","4.1447146710592","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_456\xsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv_plus","456","0.820774222993881","0.888885132649688","-8.83321998176024","-1.14774039241991","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_456\xsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv","789","0.962831906185402","1.01066076987533","-0.489027140514234","-0.889918710475019","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_789\xsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv_plus","789","0.846286892623771","0.814837017978085","0.688647049481396","-8.52404560816125","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_789\xsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv","999","0.963631621680829","1.01670789847653","2.09844683594134","-9.46755637044458","0.0","0","0","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_999\xsum\shadow_kv\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"microsoft_Phi-3-mini-4k-instruct","microsoft/Phi-3-mini-4k-instruct","xsum","semantic","shadow_kv_plus","999","0.845089851384011","0.877058635407361","-6.92813795191467","-2.37755186949407","0.9921875","127","16256","0.0","raw_results\microsoft_Phi-3-mini-4k-instruct\semantic\seed_999\xsum\shadow_kv_plus\benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv","42","1.01469657323047","1.01199406721539","-5.01979985625727","-5.72567896810719","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv_plus","42","0.814172188763718","0.823390781857024","-4.37233124713258","-0.935647459511574","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv","123","1.06708158594637","0.978139656849411","-6.06507843038253","-1.55092277597556","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv_plus","123","0.844570403112343","0.827078931336583","-1.66873260274185","0.744574252356864","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv","456","1.02402048168634","1.02181543912398","-4.14718580142136","-6.23336174149498","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv_plus","456","0.751484694842312","0.806964073194719","4.2252210050052","0.648696847893068","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv","789","1.00289807465722","1.0488630199043","-6.48132341875485","1.50301693170253","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv_plus","789","0.781654954246249","0.816229288543949","-0.774730637901816","5.85999474668268","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv","999","1.03940922108762","1.03739039606427","-4.47896689321424","-2.48130788991881","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ag_news","semantic","shadow_kv_plus","999","0.824648938533372","0.878454662624804","0.414480082631695","-0.990751362359297","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv","42","1.00853344401108","1.00706730529364","-0.365593581801565","0.0168437097279834","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv_plus","42","0.858267967170141","0.857166669181763","1.31916126961489","4.52601900825703","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv","123","1.08314856552366","0.956576745794839","2.08468431176554","0.883795938554264","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv_plus","123","0.905398610903478","0.798974832552267","3.81061121961809","6.28068288187226","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv","456","1.05073625605279","0.955261370489252","0.837575121110737","2.73074238470756","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv_plus","456","0.875023397498452","0.811777692002958","-2.7558727429816","2.70063021372083","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv","789","0.991542350078367","0.988609409511441","3.52137357165412","-3.63233834643866","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv_plus","789","0.873440951417437","0.859688831563946","-1.01493187006559","1.10728190810641","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv","999","1.06136758593471","0.996641749467059","-2.61329428300263","-0.00991397836764265","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","alpaca_eval","semantic","shadow_kv_plus","999","0.815074345065062","0.808147735049858","0.783229135194186","-4.34210497691038","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv","42","1.00973696609496","1.03126096295068","1.49492909680388","2.54855324301442","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv_plus","42","0.850714064607806","0.862802644526899","-0.249622306971013","4.46845218057391","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv","123","0.966603027295578","1.038895524431","-1.96787267990614","5.20017607156755","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv_plus","123","0.835149509894541","0.86327621977393","1.62291819541749","7.53331586236924","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv","456","1.05035966841355","1.09913817457238","-0.309651881824437","3.87095669797047","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv_plus","456","0.873860052643088","0.875299525551384","2.64211602872737","5.69083956825795","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv","789","1.02944239358671","1.10277172364037","-0.187194378392017","-1.17195976872962","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv_plus","789","0.824888812700173","0.916990838904069","-3.40626634742922","5.24478162657139","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv","999","0.9444476825756","0.988383549037714","1.50127847696866","3.3543319553142","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","banking77","semantic","shadow_kv_plus","999","0.783934634888836","0.786565390352036","2.26292741287175","1.36868751453437","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv","42","1.00995198069105","1.00593256181591","-1.46620081994934","-2.75285851408685","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv_plus","42","0.828138290868889","0.831488796763815","-2.85169125207389","-1.25791322885117","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv","123","0.99793385758566","0.941479068527571","-8.87360891111042","3.42239808726502","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv_plus","123","0.800374799841223","0.788195982047932","-0.303424742070991","1.66070075804202","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
