dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
banking77,1.255722841831906,frequency_speculative,102.785078125,91.72707275370976,152.2346719456209,157.19262564962264,,0.0,-2.225965001128153,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/frequency_speculative/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.016718251236084,1.0388635377923525,0.0
banking77,17.00598177697053,greedy_prefix_cache,86.3902890625,75.8467857319402,136.30486242902862,137.5798430010036,,0.9921875,15.471947039018463,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/greedy_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.135541070801062,1.1869593948878443,0.0
banking77,0.2113586214143117,native_prefix_cache,103.8721796875,89.68895139982145,152.83270497627655,158.54215385188581,,1.0,0.04543553456824418,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,,,semantic,0,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/native_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.0127398416593902,1.030020617417602,0.0
banking77,18.285931941338053,reactive_prefix_cache,85.0579609375,74.67317416230968,128.2624931244527,131.45092105332878,,0.9921875,16.77988777712642,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.2067422491769926,1.2423015821318242,0.0
banking77,1.0558924631111206,shadow_kv,102.9930859375,91.73870967527633,152.56587376507014,160.09798858867725,,0.0,-2.238933860823245,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.014511080481796,1.020010861078271,0.0
banking77,14.574700911151464,shadow_kv_plus,88.9210625,77.70206332476509,135.01954886714884,137.59263545944123,127,0.9921875,13.404318185531215,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.1463508116913104,1.1868490392087374,0.0
banking77,13.205894714721028,shadow_kv_plus_best_latency,90.3458828125,76.3933653685914,142.96337447547103,145.04827203563764,127,0.9921875,14.862807020382304,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus_best_latency/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.0826533019798505,1.1258437270946149,0.0
banking77,12.940692595205565,shadow_kv_plus_lite,90.6219375,78.93566025460169,142.0577543434547,143.64571748155868,0,0.9921875,12.029526286158466,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,0,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus_lite/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.0895552316266928,1.136836447756966,0.0
banking77,15.162063375313341,shadow_kv_plus_raw_observer,88.3096640625,75.50139995429834,134.8314410704461,141.38649953820277,127,0.9921875,15.856864962998296,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/shadow_kv_plus_raw_observer/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.147950123570822,1.1550019820181743,0.0
banking77,18.36809318662844,strict_reactive_prefix_cache,84.9724375,73.91013927413653,128.57299107906783,133.20819349755766,,0.9921875,17.630258070556213,google/gemma-4-31B-it,104.0921875,89.72972057803267,154.7797694380506,163.30168719723588,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/banking77/strict_reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json,1.2038280212588859,1.2259132333344793,0.0
