model,dataset,mode,arm,requests,prompt_tokens,cache_evidence_tokens,mean_latency_ms,p95_latency_ms,throughput_rps,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,energy_source,energy_error,reuse_failures,idle_stable,admission_enabled,admission_plans,admission_allows,admission_bypasses,admission_reset_failures,admission_mode,source_file
google/gemma-4-E2B-it,samsum,templated,lmcache,256,64854,1536.0,10.48642441719494,13.378838997596176,95.35435831009454,1085.455,853.9616252040553,4.24005859375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/samsum/templated/lmcache/benchmark_lmcache_google_gemma-4-E2B-it_public_dataset_samsum_templated.json
google/gemma-4-E2B-it,samsum,templated,lmcache_shadowkv_plus,256,64854,1536.0,10.409138421437092,13.224857491877628,96.06363545783682,1093.415,859.0977048703203,4.27115234375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/samsum/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_samsum_templated.json
google/gemma-4-E2B-it,samsum,templated,sglang_radix_attention,256,67158,33776.0,22.964625363499636,26.372610005637398,43.54233076922541,1574.537,1020.1786362540304,6.15053515625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/samsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_samsum_templated.json
google/gemma-4-E2B-it,samsum,templated,sglang_radix_attention_shadowkv_plus,256,67158,33776.0,22.402788815981012,25.739384002008592,44.635476379165134,1531.911,1032.5336611269022,5.98402734375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/samsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_samsum_templated.json
google/gemma-4-E2B-it,samsum,templated,vllm_apc,256,64854,34656.0,8.536379101826697,10.905635750532383,117.13364193841045,763.656,564.8264692846169,2.98303125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/samsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_samsum_templated.json
google/gemma-4-E2B-it,samsum,templated,vllm_apc_shadowkv_plus,256,64854,34656.0,8.566637937576616,11.127140511234757,116.72364561881017,757.104,566.1363298173501,2.9574375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/samsum/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_samsum_templated.json
google/gemma-4-E2B-it,xsum,rag,lmcache,256,105097,3840.0,13.812751589682648,16.34972075407859,72.39061558329003,1511.044,1191.2111136280448,5.902515625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/xsum/rag/lmcache/benchmark_lmcache_google_gemma-4-E2B-it_public_dataset_xsum_rag.json
google/gemma-4-E2B-it,xsum,rag,lmcache_shadowkv_plus,256,105097,3840.0,15.191157038998426,18.13030724224518,65.82308139807733,1569.78,1209.5051258589133,6.131953125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/xsum/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_xsum_rag.json
google/gemma-4-E2B-it,xsum,rag,sglang_radix_attention,256,107401,33116.0,25.90428298049119,29.541087002144195,38.601501317241414,2023.984,1403.961964870667,7.9061875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/xsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_xsum_rag.json
google/gemma-4-E2B-it,xsum,rag,sglang_radix_attention_shadowkv_plus,256,107401,33116.0,26.499415890867795,29.925405000540195,37.73478200330104,2027.805,1427.617008783157,7.92111328125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/xsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_xsum_rag.json
google/gemma-4-E2B-it,xsum,rag,vllm_apc,256,105097,30144.0,11.050843351625872,13.834864004820702,90.48322793397587,1243.398,977.7578815585516,4.8570234375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/xsum/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_rag.json
google/gemma-4-E2B-it,xsum,rag,vllm_apc_shadowkv_plus,256,105097,30144.0,11.426809254942327,14.070319753955118,87.5075977446438,1196.947,949.1483377192433,4.67557421875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/xsum/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_xsum_rag.json
google/gemma-4-E2B-it,xsum,templated,lmcache,256,101769,3840.0,13.88816525417269,16.35747673935839,71.99666713701453,1488.043,1163.7406441926046,5.81266796875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/xsum/templated/lmcache/benchmark_lmcache_google_gemma-4-E2B-it_public_dataset_xsum_templated.json
google/gemma-4-E2B-it,xsum,templated,lmcache_shadowkv_plus,256,101769,3840.0,14.481161312517088,18.338780257181497,69.05098673739008,1511.464,1164.225448064614,5.90415625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/xsum/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_xsum_templated.json
google/gemma-4-E2B-it,xsum,templated,sglang_radix_attention,256,104073,29801.0,25.363558742355963,28.55092100435286,39.424356737484885,1988.046,1388.9842313033862,7.7658046875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E2B-it_public_dataset_xsum_templated.json
google/gemma-4-E2B-it,xsum,templated,sglang_radix_attention_shadowkv_plus,256,104073,29801.0,26.13225964435628,29.58922974903544,38.26522580903903,1991.496,1434.316326056121,7.77928125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/xsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_xsum_templated.json
google/gemma-4-E2B-it,xsum,templated,vllm_apc,256,101769,29344.0,11.050691253814193,13.52332850365201,90.48370423377462,1213.57,956.4189150210642,4.7405078125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e2b/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E2B-it_public_dataset_xsum_templated.json
google/gemma-4-E2B-it,xsum,templated,vllm_apc_shadowkv_plus,256,101769,29344.0,10.981813128807971,13.3626392489532,91.05410155013695,1148.209,899.9578878493832,4.48519140625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e2b/xsum/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E2B-it_public_dataset_xsum_templated.json
google/gemma-4-E4B-it,ag_news,rag,lmcache,256,43476,0.0,13.098212468548809,14.13846249852213,76.3411748966107,1613.192,1313.992051948289,6.30153125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/ag_news/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json
google/gemma-4-E4B-it,ag_news,rag,lmcache_shadowkv_plus,256,43476,0.0,14.591572132815145,15.980623749783263,68.5271902870079,1723.036,1367.5744949987966,6.730609375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/ag_news/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json
google/gemma-4-E4B-it,ag_news,rag,sglang_radix_attention,256,45780,30393.0,27.348063769522923,29.68781075833249,36.56359801208248,2167.443,1536.160498247445,8.46657421875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json
google/gemma-4-E4B-it,ag_news,rag,sglang_radix_attention_shadowkv_plus,256,45780,30393.0,26.358739863212577,29.07561600659392,37.93662792737326,2116.78,1531.7894149888175,8.268671875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/ag_news/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json
google/gemma-4-E4B-it,ag_news,rag,vllm_apc,256,43476,25312.0,11.023233511423314,11.947933500778163,90.71154924470015,1152.643,902.7263717368888,4.50251171875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json
google/gemma-4-E4B-it,ag_news,rag,vllm_apc_shadowkv_plus,256,43476,25312.0,11.387086168099358,12.218247491546208,87.81373360543542,1155.388,908.6736672727837,4.513234375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/ag_news/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_ag_news_rag.json
google/gemma-4-E4B-it,ag_news,templated,lmcache,256,40916,0.0,13.02013173051364,13.954974747321103,76.799141132192,1605.763,1308.9775718458634,6.27251171875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json
google/gemma-4-E4B-it,ag_news,templated,lmcache_shadowkv_plus,256,40916,0.0,14.222849090060663,16.028487752919318,70.30485821936784,1667.857,1324.9817132006926,6.51506640625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/ag_news/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json
google/gemma-4-E4B-it,ag_news,templated,sglang_radix_attention,256,43220,27843.0,27.71056358125179,30.333447761222487,36.08494534438424,2174.438,1528.2010655270037,8.4938984375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json
google/gemma-4-E4B-it,ag_news,templated,sglang_radix_attention_shadowkv_plus,256,43220,27843.0,26.509377359730024,29.043446491414215,37.720730255403474,2094.163,1493.1841779678534,8.18032421875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/ag_news/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json
google/gemma-4-E4B-it,ag_news,templated,vllm_apc,256,40916,25184.0,10.85667422626102,11.799783751484938,92.10273890569874,1087.087,829.5658923695312,4.24643359375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json
google/gemma-4-E4B-it,ag_news,templated,vllm_apc_shadowkv_plus,256,40916,25184.0,11.457307320767995,12.85944074697909,87.27529052790919,1100.943,843.6513705146356,4.30055859375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/ag_news/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_ag_news_templated.json
google/gemma-4-E4B-it,daily_dialog,rag,lmcache,256,53705,256.0,14.011868328054788,16.844679495989112,71.36369129987538,1754.649,1454.8052116674126,6.85409765625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-E4B-it,daily_dialog,rag,lmcache_shadowkv_plus,256,53705,256.0,14.51928932044666,17.717372491460992,68.86993799387544,1814.464,1483.7998926059245,7.08775,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-E4B-it,daily_dialog,rag,sglang_radix_attention,256,56009,37462.0,28.894698116573636,31.706775997008663,34.60632488071521,2299.086,1618.7434901350164,8.9808046875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-E4B-it,daily_dialog,rag,sglang_radix_attention_shadowkv_plus,256,56009,37462.0,27.29471314825105,30.33215249524801,36.63578532091186,2201.103,1593.058614827937,8.59805859375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-E4B-it,daily_dialog,rag,vllm_apc,256,53705,33760.0,12.007021886830671,13.826667996909237,83.27856030315148,1212.481,942.0912690147707,4.73625390625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-E4B-it,daily_dialog,rag,vllm_apc_shadowkv_plus,256,53705,33760.0,13.1078617268372,15.14726899767993,76.28425269478441,1251.977,946.8967722838665,4.89053515625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-E4B-it,daily_dialog,templated,lmcache,256,50377,256.0,13.933492246394508,17.016158748447197,71.76448357565057,1719.088,1417.3306149726384,6.7151875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-E4B-it,daily_dialog,templated,lmcache_shadowkv_plus,256,50377,256.0,14.034264355188952,17.169644004752627,71.25021744289747,1719.774,1397.9066117544014,6.7178671875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-E4B-it,daily_dialog,templated,sglang_radix_attention,256,52681,34147.0,29.177223300166588,33.00827649218263,34.271339828556584,2289.333,1602.086303973198,8.94270703125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-E4B-it,daily_dialog,templated,sglang_radix_attention_shadowkv_plus,256,52681,34147.0,27.277978093252386,30.793297497439198,36.65808738925406,2185.124,1590.2208567832306,8.535640625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-E4B-it,daily_dialog,templated,vllm_apc,256,50377,33472.0,11.85809527356696,14.67382549708418,84.3233732349774,1118.202,847.2788565862331,4.3679765625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-E4B-it,daily_dialog,templated,vllm_apc_shadowkv_plus,256,50377,33472.0,12.716014019360955,14.793581245612586,78.63538753281335,1165.803,867.6470215819681,4.55391796875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/daily_dialog/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-E4B-it,dolly,rag,lmcache,256,49032,768.0,13.964527735026877,18.135546746634645,71.60568687637729,1776.309,1462.1903216320613,6.93870703125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_rag.json
google/gemma-4-E4B-it,dolly,rag,lmcache_shadowkv_plus,256,49032,768.0,15.494657367753462,20.45139674737584,64.53403991171491,1833.554,1457.3675738467432,7.1623203125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/dolly/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_dolly_rag.json
google/gemma-4-E4B-it,dolly,rag,sglang_radix_attention,256,51336,33159.0,28.578997593854183,33.133074750367086,34.988683316981174,2293.506,1607.9346184987858,8.9590078125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_dolly_rag.json
google/gemma-4-E4B-it,dolly,rag,sglang_radix_attention_shadowkv_plus,256,51336,33159.0,27.106270453202796,31.25767175515648,36.89044442338489,2192.983,1610.6962160040064,8.56633984375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/dolly/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_dolly_rag.json
google/gemma-4-E4B-it,dolly,rag,vllm_apc,256,49032,26848.0,11.477127734167425,14.947339248465141,87.122398465286,1178.387,917.8169635678347,4.60307421875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/dolly/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_dolly_rag.json
google/gemma-4-E4B-it,dolly,rag,vllm_apc_shadowkv_plus,256,49032,26848.0,12.211231194839911,16.11948949357611,81.87862197654503,1216.111,938.6265689751899,4.75043359375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/dolly/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_dolly_rag.json
google/gemma-4-E4B-it,dolly,templated,lmcache,256,44936,768.0,13.764139156364763,18.239036751765525,72.64746845118829,1622.058,1319.1202314680859,6.3361640625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/dolly/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_dolly_templated.json
google/gemma-4-E4B-it,dolly,templated,lmcache_shadowkv_plus,256,44936,768.0,14.952184331264107,19.92128625352052,66.87579308833335,1674.943,1311.5948624442756,6.54274609375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/dolly/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_dolly_templated.json
google/gemma-4-E4B-it,dolly,templated,sglang_radix_attention,256,47240,29079.0,27.883828699202695,31.925690251227934,35.86075789929252,2259.507,1629.0018421892569,8.82619921875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_dolly_templated.json
google/gemma-4-E4B-it,dolly,templated,sglang_radix_attention_shadowkv_plus,256,47240,29079.0,26.63876320639247,31.969106505130185,37.53802328105834,2172.619,1590.527089639992,8.48679296875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/dolly/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_dolly_templated.json
google/gemma-4-E4B-it,dolly,templated,vllm_apc,256,44936,25440.0,11.412174863892233,14.35961250172113,87.61929291008218,1163.641,910.7551793743312,4.54547265625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/dolly/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_dolly_templated.json
google/gemma-4-E4B-it,dolly,templated,vllm_apc_shadowkv_plus,256,44936,25440.0,11.721201414445659,14.731047995155677,85.31047987835686,1183.323,924.6706328248657,4.62235546875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/dolly/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_dolly_templated.json
google/gemma-4-E4B-it,samsum,rag,lmcache,256,68182,2048.0,16.229364465175422,20.579077001457335,61.61191748797804,2034.756,1665.819610489232,7.948265625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/samsum/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_samsum_rag.json
google/gemma-4-E4B-it,samsum,rag,lmcache_shadowkv_plus,256,68182,2048.0,17.737890039313697,22.80297000106657,56.373075113709916,2090.689,1678.621597696338,8.16675390625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/samsum/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_samsum_rag.json
google/gemma-4-E4B-it,samsum,rag,sglang_radix_attention,256,70486,37091.0,29.567328569896745,35.03541749887518,33.8196349399288,2574.322,1876.426980375385,10.0559453125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/samsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_samsum_rag.json
google/gemma-4-E4B-it,samsum,rag,sglang_radix_attention_shadowkv_plus,256,70486,37091.0,28.894983297220733,34.59310149992234,34.60673443126389,2498.178,1845.6163778792948,9.7585078125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/samsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_samsum_rag.json
google/gemma-4-E4B-it,samsum,rag,vllm_apc,256,68182,34976.0,13.147400882445481,17.336947505100397,76.05406645438735,1453.79,1144.9723009676695,5.6788671875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/samsum/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_samsum_rag.json
google/gemma-4-E4B-it,samsum,rag,vllm_apc_shadowkv_plus,256,68182,34976.0,12.776493152671264,16.821502500533825,78.26438591448769,1414.231,1142.025673798856,5.52433984375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/samsum/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_samsum_rag.json
google/gemma-4-E4B-it,samsum,templated,lmcache,256,64854,1536.0,15.202097597637021,19.981370256573427,65.77611931672963,1940.485,1605.66564872261,7.58001953125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/samsum/templated/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_samsum_templated.json
google/gemma-4-E4B-it,samsum,templated,lmcache_shadowkv_plus,256,64854,1536.0,16.406324312299603,22.02580199445947,60.947908623787264,1987.959,1617.107830328278,7.76546484375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/samsum/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_samsum_templated.json
google/gemma-4-E4B-it,samsum,templated,sglang_radix_attention,256,67158,33776.0,29.497957332239366,35.24170675154892,33.89949292711937,2578.654,1872.9924608950973,10.0728671875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/samsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_samsum_templated.json
google/gemma-4-E4B-it,samsum,templated,sglang_radix_attention_shadowkv_plus,256,67158,33776.0,28.607758558507612,34.44938025131705,34.95425825345456,2500.125,1856.8876548959274,9.76611328125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/samsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_samsum_templated.json
google/gemma-4-E4B-it,samsum,templated,vllm_apc,256,64854,34656.0,12.542561621160075,16.437593247246696,79.72329938708991,1375.88,1081.6480062561327,5.37453125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/samsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_samsum_templated.json
google/gemma-4-E4B-it,samsum,templated,vllm_apc_shadowkv_plus,256,64854,34656.0,14.60236016350791,19.615650497144088,68.47692510161095,1464.825,1115.809045303643,5.72197265625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/samsum/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_samsum_templated.json
google/gemma-4-E4B-it,xsum,rag,lmcache,256,105097,3840.0,20.943290988725494,24.83085175481392,47.74422721914099,2658.653,2187.479525771179,10.38536328125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/xsum/rag/lmcache/benchmark_lmcache_google_gemma-4-E4B-it_public_dataset_xsum_rag.json
google/gemma-4-E4B-it,xsum,rag,lmcache_shadowkv_plus,256,105097,3840.0,22.09514755463715,26.47533725394169,45.256458458111474,2719.914,2199.019601598332,10.6246640625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/xsum/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_xsum_rag.json
google/gemma-4-E4B-it,xsum,rag,sglang_radix_attention,256,107401,33116.0,34.01008628929958,38.9934552476916,29.401928645990406,3355.92,2622.9361160416224,13.1090625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/xsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-E4B-it_public_dataset_xsum_rag.json
google/gemma-4-E4B-it,xsum,rag,sglang_radix_attention_shadowkv_plus,256,107401,33116.0,33.620647105465196,38.24825900301221,29.742574408761094,3321.589,2569.323093103415,12.97495703125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_e4b/xsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-E4B-it_public_dataset_xsum_rag.json
google/gemma-4-E4B-it,xsum,rag,vllm_apc,256,105097,30144.0,16.41101528485933,20.588907500496134,60.93060813955121,2139.366,1783.0492694053455,8.3568984375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_e4b/xsum/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-E4B-it_public_dataset_xsum_rag.json
